,axis-0,axis-1,axis-2,R,G,B,label,labels
55,12.0,432.0,94.0,0.689591054535536,0.1621632571163979,0.1482456883480661,TP,
56,16.0,145.0,185.0,0.0475440509446044,0.1775435061521225,0.7749124429032731,TP,
57,22.0,138.0,398.0,0.6415207281946128,0.1911188279670575,0.1673604438383296,TP,
58,5.0,259.0,367.0,0.3757581646837964,0.4836850715073071,0.1405567638088962,TP,
59,19.0,159.0,425.0,0.6739894086593561,0.1642869535140304,0.1617236378266135,TP,
60,4.0,490.0,115.0,0.3995302067952064,0.4431336740687193,0.1573361191360742,TP,
61,6.0,168.0,223.0,0.6304219902183078,0.2262076122286048,0.1433703975530874,TP,
62,4.0,377.0,341.0,0.6941005604727489,0.1294927892934295,0.1764066502338215,TP,
63,7.0,225.0,359.0,0.655712607352847,0.2037353895654526,0.1405520030817005,TP,
64,18.0,393.0,222.0,0.7195331765886712,0.1721120264704776,0.1083547969408512,TP,
65,12.0,206.0,429.0,0.6454868066195187,0.1996176176764431,0.1548955757040381,TP,
66,19.0,356.0,236.0,0.6306009315314225,0.2082694804370099,0.1611295880315675,TP,
67,14.0,111.0,418.0,0.6566542973640423,0.1708826884643984,0.172463014171559,TP,
68,11.0,461.0,67.0,0.4098393182412241,0.4429697763173268,0.147190905441449,TP,
69,7.0,310.0,204.0,0.0665950949784123,0.1435861007665245,0.789818804255063,TP,
70,14.0,83.0,413.0,0.2685871030105966,0.1557727513662527,0.5756401456231506,TP,
71,19.0,174.0,142.0,0.398395929043436,0.4567089926400313,0.1448950783165325,TP,
72,5.0,290.0,380.0,0.6759548801361998,0.1671304660047241,0.1569146538590761,TP,
73,17.0,387.0,141.0,0.4195876212017193,0.4282009290451384,0.1522114497531423,TP,
74,15.0,299.0,340.0,0.3238860221130484,0.5392481105966664,0.136865867290285,TP,
75,9.0,311.0,365.0,0.6916271367642476,0.1741061014876726,0.1342667617480797,TP,
76,20.0,93.0,17.0,0.0412586260748795,0.1406670730156105,0.8180743009095099,TP,
77,6.0,135.0,147.0,0.4121980937152988,0.4684465440562903,0.1193553622284107,TP,
78,15.0,154.0,64.0,0.3225119641636694,0.1619544982343386,0.515533537601992,TP,
79,8.0,214.0,166.0,0.1295807868691309,0.7155106507836967,0.1549085623471724,TP,
80,16.0,224.0,234.0,0.2988604200596147,0.1669002846476846,0.5342392952927005,TP,
81,11.0,180.0,162.0,0.0850767711618765,0.3909218476653832,0.5240013811727402,TP,
82,12.0,124.0,279.0,0.4244193791282012,0.4535106461056928,0.122069974766106,TP,
83,11.0,247.0,148.0,0.1208406269123748,0.6757909468280076,0.2033684262596176,TP,
84,21.0,253.0,35.0,0.1280403690986742,0.6961257830317329,0.1758338478695929,TP,
85,17.0,93.0,362.0,0.397861630051762,0.4578218109960943,0.1443165589521435,TP,
86,8.0,335.0,320.0,0.2968299663847688,0.1339650553212565,0.5692049782939747,TP,
87,4.0,77.0,419.0,0.0410636537700652,0.1276857070721506,0.831250639157784,TP,
88,14.0,119.0,330.0,0.0845779408435792,0.4167150896354144,0.4987069695210063,TP,
89,19.0,358.0,202.0,0.4040693799906504,0.4470035768150829,0.1489270431942669,TP,
90,8.0,102.0,18.0,0.3857435317280465,0.4443002882674904,0.1699561800044629,TP,
91,16.0,161.0,383.0,0.1232065206618705,0.7220122662253251,0.1547812131128043,TP,
92,16.0,142.0,236.0,0.4112752997677128,0.4368259515355115,0.1518987486967757,TP,
93,14.0,410.0,252.0,0.3680427889249069,0.5000159943486152,0.131941216726478,TP,
94,8.0,400.0,230.0,0.6815826258724232,0.1884330340939232,0.1299843400336534,TP,
95,9.0,402.0,21.0,0.0637415193620689,0.3904127036302442,0.5458457770076868,TP,
96,10.0,261.0,331.0,0.126806204696914,0.7044838867230381,0.1687099085800477,TP,
97,20.0,460.0,205.0,0.0951237872503373,0.3968961552172423,0.5079800575324204,TP,
98,21.0,280.0,210.0,0.1463678818983628,0.6973248082686018,0.1563073098330354,TP,
99,17.0,281.0,44.0,0.194108955368475,0.1532081215764099,0.6526829230551149,TP,
100,22.0,218.0,74.0,0.3896389002936402,0.1767623506035336,0.4335987491028261,TP,
101,18.0,207.0,148.0,0.0902613346205813,0.3775059794120128,0.5322326859674058,TP,
102,11.0,328.0,344.0,0.1317099243020335,0.7100908757878345,0.1581991999101319,TP,
103,11.0,258.0,58.0,0.1370030334430526,0.7008141694144208,0.1621827971425265,TP,
104,8.0,427.0,196.0,0.102827162524447,0.4168692131118427,0.4803036243637102,TP,
105,13.0,238.0,380.0,0.5337112127561556,0.2307774379748225,0.2355113492690216,TP,
106,14.0,443.0,325.0,0.3212299754438308,0.1534599083432417,0.5253101162129272,TP,
107,18.0,117.0,388.0,0.2600700447479688,0.1471474205356605,0.5927825347163707,TP,
108,18.0,73.0,447.0,0.313856028700534,0.5163833858605281,0.1697605854389378,TP,
109,15.0,183.0,204.0,0.4005426226730649,0.4407104727582185,0.1587469045687163,TP,
110,6.0,368.0,181.0,0.0826719282103768,0.3758411804103142,0.5414868913793089,TP,
111,22.0,282.0,385.0,0.0872150364499228,0.3873141196325852,0.525470843917492,TP,
112,14.0,192.0,393.0,0.3993934054849743,0.4312413485964068,0.1693652459186189,TP,
113,10.0,299.0,228.0,0.3081908867250661,0.544662258789602,0.1471468544853318,TP,
114,12.0,500.0,299.0,0.601907090836079,0.1834471059812931,0.2146458031826279,TP,
115,10.0,429.0,299.0,0.6880954489206673,0.14622629161768,0.1656782594616527,TP,
116,11.0,205.0,45.0,0.3338475171910117,0.5149892508363236,0.1511632319726646,TP,
117,9.0,286.0,280.0,0.6779768452544763,0.1676175688421619,0.1544055859033618,TP,
118,5.0,320.0,294.0,0.3150955585210534,0.5164327507802183,0.1684716906987283,TP,
119,14.0,379.0,245.0,0.080443654050366,0.4050347908527361,0.5145215550968976,TP,
120,12.0,396.0,323.0,0.1532031996408253,0.6795801339243128,0.1672166664348619,TP,
121,16.0,478.0,95.0,0.2849774657425238,0.5468229504744033,0.1681995837830728,TP,
122,17.0,127.0,78.0,0.4073577691563637,0.43012328593103,0.1625189449126062,TP,
123,15.0,385.0,196.0,0.3749742145860573,0.4766407197612151,0.1483850656527275,TP,
124,17.0,445.0,148.0,0.3650195779058348,0.4865987919220089,0.1483816301721562,TP,
125,5.0,232.0,387.0,0.4106733208587682,0.454098520935098,0.1352281582061335,TP,
126,16.0,405.0,48.0,0.2929636867310025,0.162605110901061,0.5444312023679364,TP,
127,14.0,266.0,301.0,0.3336048631362192,0.5106335087670155,0.1557616280967654,TP,
128,10.0,463.0,313.0,0.3399898628091147,0.5029632627568742,0.1570468744340111,TP,
129,12.0,464.0,26.0,0.250885463898823,0.1774632214665908,0.5716513146345861,TP,
130,9.0,428.0,336.0,0.3544394132278622,0.4707320564732197,0.1748285302989181,TP,
131,20.0,69.0,391.0,0.3882835981931968,0.430265895377742,0.1814505064290611,TP,
132,4.0,455.0,218.0,0.4176966397812976,0.4268125870254291,0.1554907731932733,TP,
133,17.0,181.0,39.0,0.2953312020439707,0.5455894113932916,0.1590793865627375,TP,
134,7.0,72.0,382.0,0.0684274281868297,0.3945402850683314,0.5370322867448388,TP,
135,8.0,437.0,135.0,0.3819931519175015,0.4628551098710333,0.1551517382114652,TP,
136,9.0,176.0,369.0,0.3769824507995558,0.4712423324375611,0.1517752167628831,TP,
137,13.0,145.0,408.0,0.1186469668850736,0.4071707387809021,0.4741822943340242,TP,
138,13.0,161.0,476.0,0.0704535679951653,0.2244074291326229,0.7051390028722117,FP,glia_unsure
139,11.0,214.0,317.0,0.2978839894394742,0.5217516701515742,0.1803643404089517,TP,
140,16.0,401.0,345.0,0.3843928908267449,0.4571317020086329,0.158475407164622,TP,
141,4.0,406.0,201.0,0.3110650501591816,0.5260876615591026,0.1628472882817158,TP,
142,22.0,348.0,415.0,0.4010779482227529,0.4426442509069618,0.1562778008702853,FP,background
143,7.0,310.0,410.0,0.3477607678007904,0.4929235052051094,0.1593157269941001,TP,
144,12.0,250.0,259.0,0.4308874409102177,0.431493601154087,0.1376189579356954,FP,background
145,8.0,144.0,373.0,0.3417058569194787,0.4646975229149171,0.1935966201656041,TP,
146,10.0,473.0,124.0,0.1713826547204256,0.1321066204583402,0.6965107248212341,FP,glia_unsure
147,19.0,86.0,327.0,0.395203741961556,0.4162929968795446,0.1885032611588994,TP,
148,4.0,241.0,332.0,0.3730828801342772,0.4569661410565829,0.16995097880914,TP,
149,7.0,75.0,27.0,0.6365014001447085,0.2180202639569988,0.1454783358982927,FP,background_unsure
150,20.0,371.0,159.0,0.3728184461284832,0.4837535316861296,0.1434280221853871,TP,
151,20.0,327.0,130.0,0.2930997849804058,0.3056753911037102,0.401224823915884,FP,black cell
152,17.0,278.0,324.0,0.2957369889546211,0.5036747878863325,0.2005882231590464,TP,
153,8.0,445.0,174.0,0.3612884992615573,0.490057277692224,0.1486542230462185,TP,
154,12.0,105.0,299.0,0.2615295231121761,0.1779690387423099,0.5605014381455138,TP,
155,7.0,367.0,217.0,0.4061445532140794,0.440857839508802,0.1529976072771185,TP,
156,20.0,99.0,255.0,0.2542639607011148,0.1600093562365356,0.5857266830623497,TP,
157,13.0,138.0,317.0,0.6165345154789993,0.1999648600961276,0.1835006244248731,TP,
158,19.0,434.0,255.0,0.3962662971214656,0.4581350879435744,0.14559861493496,TP,
159,13.0,362.0,131.0,0.2537878855156694,0.1657664317481578,0.5804456827361727,TP,
160,8.0,169.0,253.0,0.1301902491382096,0.7283826268481832,0.141427124013607,FP,glia
161,16.0,420.0,378.0,0.3861973023131828,0.4702246962724119,0.1435780014144052,FP,glia_unsure
162,11.0,381.0,438.0,0.5912375683004321,0.1979753627234704,0.2107870689760974,FP,background
163,15.0,272.0,93.0,0.2648116118845117,0.3234338138929428,0.4117545742225455,FP,black cell
164,16.0,435.0,399.0,0.4042282748124136,0.3252923619620568,0.2704793632255294,FP,background
165,10.0,438.0,353.0,0.3778923310080914,0.422155564527338,0.1999521044645706,FP,background
166,5.0,19.189748416271428,286.2332750031544,0.3469714710103739,0.4763990520224356,0.1766294769671904,FN,
167,14.0,218.1438930056073,78.08652967371731,0.2032226673769283,0.1227975666169678,0.6739797660061039,FN,
168,22.0,252.28783861169785,328.2565926721891,0.4308874409102177,0.431493601154087,0.1376189579356954,FN,
169,20.0,306.13021437514846,345.3285654752343,0.0704535679951653,0.2244074291326229,0.7051390028722117,FN,
170,22.0,247.6416212146792,379.8645427608005,0.6365014001447085,0.2180202639569988,0.1454783358982927,FN,
