,axis-0,axis-1,axis-2,R,G,B,label,labels
128,6.0,103.0,287.0,0.7491083846287062,0.1509290803329414,0.0999625350383523,TP,
129,6.0,270.0,408.0,0.050759736487711,0.1545208914766316,0.7947193720356575,TP,
130,14.0,181.0,200.0,0.4404915227620249,0.4736540679454284,0.0858544092925466,TP,
131,11.0,332.0,480.0,0.364794817096199,0.4958315824194212,0.1393736004843798,TP,
132,5.0,427.0,106.0,0.2570290363743608,0.1405722897515095,0.6023986738741296,TP,
133,10.0,270.0,79.0,0.722786131153056,0.1626594293957341,0.1145544394512098,FP,glia
134,15.0,93.0,485.0,0.0703286451150554,0.3676669324034217,0.5620044224815228,TP,
135,13.0,230.0,238.0,0.0848781272492823,0.3655096554688972,0.5496122172818204,TP,
136,7.0,315.0,441.0,0.3624329113356889,0.5088040276366153,0.1287630610276959,TP,
137,12.0,354.0,356.0,0.0346861197469476,0.1238223271583546,0.8414915530946978,TP,
138,17.0,122.0,392.0,0.0755735745020039,0.374635273097788,0.549791152400208,TP,
139,7.0,495.0,337.0,0.3199498799072854,0.5427254685159029,0.1373246515768117,TP,
140,7.0,73.0,494.0,0.2016782603501568,0.176055792619639,0.6222659470302041,TP,
141,22.0,206.0,266.0,0.0713892339472428,0.1427897039999637,0.7858210620527932,TP,
142,12.0,362.0,491.0,0.0730719851020135,0.3715120251525964,0.55541598974539,TP,
143,8.0,49.0,366.0,0.1034127500416585,0.7722848301972894,0.124302419761052,TP,
144,22.0,456.0,424.0,0.3070857099505126,0.5178798434874323,0.175034446562055,TP,
145,7.0,332.0,115.0,0.6940967228273871,0.1521181241670649,0.1537851530055479,TP,
146,12.0,300.0,130.0,0.3211423582111734,0.1422219505276102,0.5366356912612161,TP,
147,9.0,142.0,278.0,0.7485541428299866,0.1467983682052089,0.1046474889648044,TP,
148,20.0,290.0,89.0,0.052920370990524,0.1305126686287568,0.8165669603807191,TP,
149,15.0,267.0,113.0,0.765899821295539,0.1566564662783021,0.0774437124261587,FP,glia
150,20.0,344.0,213.0,0.2909828374141908,0.1580472382096122,0.550969924376197,TP,
151,20.0,384.0,405.0,0.35515028756832,0.4782559368008226,0.1665937756308572,TP,
152,18.0,330.0,155.0,0.066336088228071,0.4356123563603167,0.4980515554116123,TP,
153,7.0,402.0,478.0,0.3726395102220594,0.5083431353537441,0.1190173544241964,TP,
154,12.0,303.0,249.0,0.0548144919270564,0.3949388894745705,0.5502466185983729,TP,
155,18.0,120.0,358.0,0.0826570554169363,0.1532527196743161,0.7640902249087476,TP,
156,9.0,337.0,301.0,0.3775497088865508,0.489031480180732,0.1334188109327172,TP,
157,13.0,109.0,339.0,0.2459204174885582,0.1652968925404759,0.5887826899709657,TP,
158,17.0,58.0,315.0,0.1139336273516648,0.364181432308265,0.5218849403400702,TP,
159,8.0,117.0,354.0,0.2765954771824819,0.1523007667875386,0.5711037560299793,TP,
160,8.0,326.0,217.0,0.0823741965708608,0.3931127939899972,0.5245130094391418,TP,
161,5.0,142.0,376.0,0.742821423825337,0.155196578309382,0.1019819978652809,FP,glia
162,9.0,127.0,87.0,0.3325967226706976,0.1723923344188376,0.4950109429104648,TP,
163,15.0,416.0,339.0,0.3892020194811664,0.4660666863948383,0.1447312941239951,TP,
164,20.0,363.0,297.0,0.0464326533395916,0.3700659401700253,0.583501406490383,TP,
165,19.0,168.0,366.0,0.293987088825221,0.1810007380379339,0.5250121731368449,TP,
166,4.0,367.0,191.0,0.4454587578081508,0.3786897054816237,0.1758515367102255,TP,
167,8.0,389.0,323.0,0.4153253136963233,0.4210070023283904,0.1636676839752863,TP,
168,15.0,165.0,98.0,0.2676143952738105,0.1766333455196955,0.5557522592064937,TP,
169,22.0,355.0,103.0,0.2949920830519858,0.1516846963083489,0.5533232206396652,TP,
170,20.0,208.0,230.0,0.6429181174008152,0.1949295526129023,0.1621523299862826,TP,
171,8.0,225.0,355.0,0.7540741356081699,0.1609238028665005,0.0850020615253296,FP,glia
172,20.0,330.0,350.0,0.3155625241646834,0.1640677291927287,0.5203697466425878,TP,
173,14.0,109.0,297.0,0.4523653907539043,0.3911273529707834,0.1565072562753121,TP,
174,19.0,265.0,326.0,0.4420758415343334,0.4402733551941442,0.1176508032715224,TP,
175,12.0,203.0,117.0,0.3840413293779077,0.4703877933470992,0.145570877274993,TP,
176,17.0,319.0,424.0,0.3759802533559159,0.4767034703006526,0.1473162763434315,TP,
177,5.0,248.0,422.0,0.2307345259553388,0.180486918996775,0.588778555047886,TP,
178,19.0,222.0,492.0,0.3357811664801545,0.4770780349980905,0.1871407985217549,TP,
179,21.0,155.0,134.0,0.706621500587174,0.1726458640441832,0.1207326353686428,TP,
180,12.0,387.0,301.0,0.2295344192661599,0.1432651611375285,0.6272004195963116,FP,glia
181,9.0,438.0,400.0,0.3367143403717657,0.5289497592856484,0.1343359003425858,TP,
182,8.0,172.0,352.0,0.1602782587399313,0.6588404716902371,0.1808812695698316,TP,
183,16.0,138.0,123.0,0.2890583695274967,0.1676779239204724,0.5432637065520308,TP,
184,10.0,485.0,300.0,0.4826124064307082,0.3599431399716084,0.1574444535976834,FP,glia
185,19.0,145.0,193.0,0.6851771369981363,0.1792397784797539,0.1355830845221098,FP,glia
186,13.0,324.0,194.0,0.3125547655503833,0.3111132004783882,0.3763320339712283,FP,black cell
187,19.0,343.0,176.0,0.7425223594457581,0.1618863729264049,0.095591267627837,FP,glia
188,14.0,421.0,437.0,0.4443235380066107,0.4259099523472919,0.1297665096460973,FP,glia
189,4.0,289.0,270.0,0.4626821961519906,0.4007482388190186,0.1365695650289906,TP,
190,8.0,152.0,222.0,0.6337492319496898,0.1861273130799484,0.1801234549703616,TP,
191,4.0,370.0,461.0,0.283510485490702,0.3652107712255026,0.3512787432837951,FP,black cell
192,7.0,197.0,356.0,0.4283600073009554,0.2642228043146306,0.3074171883844139,TP,
193,16.0,142.0,370.0,0.4726203955334588,0.2379177977106484,0.2894618067558926,FP,background
194,11.0,484.0,190.0,0.2656410671102757,0.3747064926829279,0.3596524402067962,FP,black cell
195,15.0,485.0,157.0,0.0661758077744499,0.2997684840321475,0.6340557081934025,FP,glia
196,16.0,131.0,334.0,0.4356738952736524,0.2648656196123603,0.2994604851139872,TP,
197,4.0,479.0,485.0,0.6542422258236014,0.1936854206157702,0.1520723535606285,TP,
198,11.0,77.7366967141611,13.12256469904041,0.6542422258236014,0.1936854206157702,0.1520723535606285,FN,
199,13.0,156.34559464960742,307.9059319569642,0.6542422258236014,0.1936854206157702,0.1520723535606285,FN,
200,11.0,221.2574876417563,215.004507124164,0.6542422258236014,0.1936854206157702,0.1520723535606285,FN,
201,18.0,222.4485315498692,27.41509159639429,0.5288172528002636,0.3594575418121652,0.1117252053875711,FN,
202,10.0,368.9469322477465,421.6506251817389,0.2295344192661599,0.1432651611375285,0.6272004195963116,FN,
203,17.0,162.2215795931693,14.68644164219758,0.4443235380066107,0.4259099523472919,0.1297665096460973,FN,
