,axis-0,axis-1,axis-2,R,G,B,label,labels
57,21.0,426.0,415.0,0.6691464956138323,0.1976459782047453,0.1332075261814222,TP,
58,21.0,411.0,376.0,0.6521371929053473,0.2053365891501486,0.1425262179445041,TP,
59,17.0,400.0,317.0,0.1057055437910106,0.7864096162829405,0.1078848399260489,TP,
60,21.0,352.0,389.0,0.299711705890166,0.5497878858298234,0.1505004082800105,TP,
61,8.0,392.0,444.0,0.2709820455322853,0.6350719570012019,0.0939459974665127,TP,
62,4.0,329.0,315.0,0.2605865787590168,0.184649444555097,0.5547639766858862,TP,
63,17.0,446.0,431.0,0.179993369908873,0.1620468216783075,0.6579598084128195,TP,
64,8.0,439.0,439.0,0.3015841890237404,0.5523051154128332,0.1461106955634262,TP,
65,12.0,416.0,456.0,0.3102961411856352,0.5423482681543587,0.1473555906600061,TP,
66,17.0,350.0,316.0,0.743742945755792,0.151835535036483,0.104421519207725,FP,glia
67,11.0,471.0,380.0,0.6967285068884014,0.1451770679971889,0.1580944251144097,TP,
68,12.0,468.0,324.0,0.262743933734446,0.1468291261059655,0.5904269401595885,FP,glia_unsure
69,4.0,337.0,408.0,0.3622239872440188,0.4137334415322988,0.2240425712236824,TP,
70,14.0,307.0,359.0,0.3623652967392818,0.3508853522224698,0.2867493510382483,TP,
71,10.0,408.0,48.0,0.7438756350193787,0.1657208906011146,0.0904034743795065,TP,
72,4.0,307.0,192.0,0.7136975726879997,0.1709622395820679,0.1153401877299323,TP,
73,6.0,479.0,80.0,0.3630477517784493,0.5149925666179166,0.1219596816036341,TP,
74,13.0,478.0,206.0,0.7140593413593016,0.1543403580965634,0.1316003005441348,TP,
75,17.0,428.0,229.0,0.7373100903770625,0.157750063815157,0.1049398458077803,TP,
76,5.0,309.0,49.0,0.7520833673697706,0.1682231888179615,0.0796934438122676,TP,
77,7.0,320.0,240.0,0.0933037149657647,0.7868040518019056,0.1198922332323298,TP,
78,17.0,289.0,68.0,0.1123082985964824,0.7592254416154088,0.1284662597881087,TP,
79,14.0,330.0,29.0,0.6628399688148583,0.188047107253952,0.1491129239311898,TP,
80,18.0,329.0,115.0,0.0496312300261936,0.1664098741410159,0.7839588958327905,TP,
81,8.0,350.0,98.0,0.2565798536696683,0.1656495172403855,0.577770629089946,TP,
82,21.0,322.0,84.0,0.3444536573611949,0.4639640956851233,0.1915822469536818,TP,
83,10.0,438.0,247.0,0.6618343476174436,0.1886764199910833,0.149489232391473,TP,
84,15.0,382.0,215.0,0.2552921631872201,0.154706603705356,0.5900012331074238,TP,
85,16.0,362.0,182.0,0.6642587861827044,0.1918234985667991,0.1439177152504965,TP,
86,13.0,394.0,241.0,0.2906806765084179,0.1418446164996868,0.5674747069918953,TP,
87,20.0,491.0,230.0,0.3508286917206575,0.5012867579322267,0.1478845503471157,TP,
88,9.0,413.0,227.0,0.3803277135691038,0.5009535992072913,0.1187186872236049,TP,
89,19.0,477.0,136.0,0.1139419942116223,0.7273042122524436,0.1587537935359341,TP,
90,11.0,307.0,155.0,0.3568479966396514,0.5097590225767252,0.1333929807836233,TP,
91,16.0,413.0,132.0,0.3729793892840635,0.314953647187161,0.3120669635287754,FP,black cell
92,11.0,404.0,167.0,0.3526911214147109,0.3579113273540569,0.289397551231232,FP,black cell
93,14.0,32.0,53.0,0.7408127306332787,0.1784477167021769,0.0807395526645442,TP,
94,16.0,135.0,195.0,0.6883680303533923,0.1937572995557585,0.117874670090849,TP,
95,10.0,237.0,230.0,0.7101221371913906,0.1886931018960332,0.1011847609125762,TP,
96,8.0,81.0,169.0,0.2960972849169737,0.1522131136338303,0.5516896014491959,TP,
97,15.0,177.0,40.0,0.6928947613232811,0.2071114856590004,0.0999937530177186,TP,
98,14.0,77.0,231.0,0.746876020929825,0.1603856723747715,0.0927383066954035,TP,
99,16.0,28.0,214.0,0.7520136727185843,0.1572062397564771,0.0907800875249385,TP,
100,22.0,46.0,63.0,0.7197562179919513,0.1785311264347671,0.1017126555732814,TP,
101,20.0,176.0,216.0,0.2842305720602749,0.1521366626612961,0.5636327652784289,TP,
102,15.0,219.0,82.0,0.6882582043002377,0.183776581364554,0.1279652143352086,TP,
103,14.0,48.0,94.0,0.7126193296941574,0.1797045740768062,0.1076760962290364,TP,
104,4.0,136.0,180.0,0.6533620663498508,0.1980239047027266,0.1486140289474226,TP,
105,7.0,105.0,131.0,0.7350620273483902,0.1774744792692442,0.0874634933823655,TP,
106,7.0,174.0,135.0,0.2604948604824579,0.1756318590811881,0.5638732804363539,TP,
107,5.0,74.0,145.0,0.6304865279271328,0.2154975933714653,0.154015878701402,TP,
108,6.0,28.0,235.0,0.4173546368554001,0.169410830188899,0.4132345329557008,TP,
109,7.0,245.0,58.0,0.3081741593280108,0.1638005917644018,0.5280252489075874,TP,
110,20.0,141.0,51.0,0.0776331087872908,0.4255250589221288,0.4968418322905804,TP,
111,10.0,281.0,204.0,0.1219880081659523,0.7449084681378236,0.133103523696224,TP,
112,18.0,251.0,173.0,0.2792749348394661,0.1638649597231091,0.5568601054374248,TP,
113,4.0,223.0,94.0,0.2417547845479511,0.1634301015642973,0.5948151138877515,TP,
114,16.0,13.0,247.0,0.3883299583260998,0.473730071105962,0.1379399705679382,TP,
115,12.0,156.0,30.0,0.186055898688201,0.1563892909172695,0.6575548103945296,TP,
116,12.0,120.0,174.0,0.3255503695479418,0.5305333442935513,0.1439162861585068,TP,
117,21.0,172.0,23.0,0.3472439744240232,0.4993994632957658,0.1533565622802109,TP,
118,15.0,242.0,114.0,0.7329438510695356,0.1734758564451083,0.093580292485356,FP,glia
119,21.0,109.0,205.0,0.3543849101713995,0.5227245769961729,0.1228905128324276,TP,
120,10.0,59.0,148.0,0.3745144016913343,0.4555856838012095,0.1698999145074562,TP,
121,4.0,120.0,244.0,0.7647947675477934,0.1669179764773923,0.0682872559748143,TP,
122,9.0,83.0,122.0,0.6862175129731245,0.1839824860768353,0.1298000009500401,TP,
123,9.0,192.0,17.0,0.3517618930310369,0.4728481095433746,0.1753899974255884,TP,
124,21.0,61.0,166.0,0.28722275325581,0.1940990720479437,0.5186781746962462,TP,
125,10.0,195.0,251.0,0.2523008318866268,0.3167837580141182,0.430915410099255,FP,black cell
126,16.0,190.0,70.0,0.3035517270930228,0.3405913748374379,0.3558568980695392,FP,black cell
127,16.0,108.26883776666668,256.5708070785442,0.3740551515411456,0.433908291168789,0.1920365572900655,FN,
128,10.0,143.17678322604985,200.74226717138697,0.3035517270930228,0.3405913748374379,0.3558568980695392,FN,
129,20.0,272.507854716194,415.8386507578233,0.7498073424427057,0.1556489060610472,0.0945437514962469,FN,
