,axis-0,axis-1,axis-2,R,G,B,label,labels
54,8.0,353.0,113.0,0.42607030064091,0.4436455032714456,0.1302841960876444,TP,
55,7.0,356.0,79.0,0.7435105205356349,0.1604969880583871,0.0959924914059778,FP,glia
56,4.0,477.0,11.0,0.2786363507921728,0.5547744212852189,0.1665892279226082,TP,
57,20.0,406.0,33.0,0.3522193593464136,0.3040376592201368,0.3437429814334495,FP,black cell
58,20.0,432.0,102.0,0.3656817010599704,0.2979853592034308,0.3363329397365987,FP,black cell
59,12.0,451.0,400.0,0.7323941349015953,0.1493537183558212,0.1182521467425834,TP,
60,7.0,410.0,342.0,0.7167130855558821,0.1585767718656304,0.1247101425784874,TP,
61,12.0,401.0,390.0,0.7109939706204976,0.1578457893409734,0.131160240038529,TP,
62,5.0,473.0,366.0,0.7221527007176725,0.1584560538718623,0.1193912454104651,FP,glia
63,11.0,360.0,204.0,0.7292756208040291,0.1539511817704417,0.1167731974255291,TP,
64,13.0,307.0,223.0,0.7632295607916507,0.1510550652282759,0.0857153739800732,TP,
65,4.0,335.0,359.0,0.279345753505788,0.6091649428012981,0.1114893036929139,TP,
66,21.0,356.0,281.0,0.3697666924149103,0.4958569183289872,0.1343763892561025,TP,
67,7.0,480.0,169.0,0.765052709966769,0.1433249415735252,0.0916223484597058,TP,
68,6.0,339.0,421.0,0.7165829910912267,0.1756863082851509,0.1077307006236225,TP,
69,5.0,404.0,168.0,0.7671036093752259,0.1423293780740553,0.0905670125507187,FP,glia
70,14.0,489.0,173.0,0.7704660299529468,0.1425559546845084,0.0869780153625448,TP,
71,11.0,410.0,246.0,0.4275183627548028,0.4490648650693712,0.1234167721758258,TP,
72,19.0,494.0,448.0,0.112854940190897,0.7637688064965563,0.1233762533125466,TP,
73,4.0,390.0,239.0,0.1210190662289195,0.7347055948109465,0.1442753389601338,TP,
74,5.0,324.0,166.0,0.6714666271956041,0.1988288138049521,0.1297045589994438,TP,
75,14.0,347.0,432.0,0.1162249155079257,0.7577122110007729,0.1260628734913012,TP,
76,4.0,458.0,218.0,0.1115842300611496,0.7271562782913955,0.1612594916474549,TP,
77,8.0,373.0,453.0,0.394032401990066,0.4966424986548277,0.1093250993551061,TP,
78,7.0,321.0,312.0,0.0594604269124236,0.1438044853153449,0.7967350877722313,TP,
79,22.0,298.0,491.0,0.7743899472887386,0.1357079314443571,0.0899021212669043,FP,glia
80,19.0,364.0,354.0,0.2970057203772737,0.1627925979816681,0.5402016816410581,TP,
81,13.0,348.0,347.0,0.125209519652122,0.7271074838874602,0.1476829964604176,TP,
82,19.0,367.0,410.0,0.6672073515453664,0.237962563422659,0.0948300850319747,TP,
83,18.0,409.0,455.0,0.4086751500679321,0.4605880901680105,0.130736759764057,TP,
84,19.0,323.0,165.0,0.3792575643008373,0.4998970047447666,0.1208454309543961,TP,
85,15.0,475.0,352.0,0.2388493262688443,0.1581665743204177,0.6029840994107379,TP,
86,22.0,444.0,308.0,0.3377694692454232,0.5257941230657329,0.1364364076888438,TP,
87,12.0,417.0,174.0,0.2292645761763346,0.5930259449227452,0.1777094789009202,TP,
88,6.0,467.0,415.0,0.2740763937752496,0.6072444530175494,0.1186791532072009,TP,
89,17.0,350.0,221.0,0.37745374889672,0.2821351873448771,0.3404110637584028,FP,black cell
90,7.0,355.0,393.0,0.4831151300773461,0.2894685129982273,0.2274163569244265,TP,
91,6.0,430.0,210.0,0.4212713429361699,0.3538252301771215,0.2249034268867084,TP,
92,10.0,229.0,101.0,0.7238980272576425,0.1673059245092276,0.1087960482331298,TP,
93,21.0,47.0,66.0,0.6948564355501229,0.2065106548923587,0.0986329095575184,TP,
94,19.0,156.0,115.0,0.3884942774577429,0.1692508698819684,0.4422548526602886,TP,
95,19.0,46.0,29.0,0.6462302049806358,0.1951034348463161,0.1586663601730481,TP,
96,5.0,205.0,44.0,0.2057977281199291,0.624012419868875,0.1701898520111958,TP,
97,13.0,70.0,109.0,0.7533572169920366,0.166566756949457,0.0800760260585062,FP,glia
98,18.0,182.0,65.0,0.3762260679387488,0.1962230651712806,0.4275508668899704,TP,
99,14.0,29.0,82.0,0.7280490694996308,0.1746843807431953,0.0972665497571737,FP,glia
100,14.0,41.40985751671997,56.59566734515846,0.7533572169920366,0.166566756949457,0.0800760260585062,FN,
101,8.0,493.41102064553655,98.2822041291073,0.7285578448944537,0.1569644486986049,0.1144777064069412,FN,
