,axis-0,axis-1,axis-2,R,G,B,label,labels
112,14.0,266.0,20.0,0.1726981519940874,0.6320993062771644,0.1952025417287481,TP,
113,13.0,216.0,36.0,0.6264679466936196,0.199786296884322,0.1737457564220583,TP,
114,11.0,69.0,22.0,0.7793135396471894,0.1466326736959933,0.0740537866568171,TP,
115,19.0,117.0,89.0,0.3985195518125462,0.4508379903854738,0.1506424578019798,TP,
116,6.0,98.0,139.0,0.1275894187478706,0.7295979667779003,0.1428126144742289,TP,
117,8.0,190.0,104.0,0.0969109793174281,0.7344712257375817,0.1686177949449901,TP,
118,4.0,251.0,92.0,0.1553507714369285,0.6677424128281,0.1769068157349714,TP,
119,12.0,72.0,95.0,0.0686740447910151,0.1745198151161936,0.7568061400927912,TP,
120,13.0,110.0,17.0,0.2714591692084608,0.142098913010807,0.586441917780732,TP,
121,10.0,73.0,66.0,0.1468281212660871,0.6877693766289502,0.1654025021049626,TP,
122,8.0,217.0,137.0,0.1403174870049348,0.6896385036208765,0.1700440093741885,TP,
123,10.0,160.0,48.0,0.1191725046626588,0.3844264910079464,0.4964010043293947,TP,
124,6.0,181.0,36.0,0.3503854095386059,0.5012236049347212,0.1483909855266728,TP,
125,4.0,213.0,109.0,0.0723343081149887,0.4003236675792684,0.5273420243057427,TP,
126,15.0,205.0,134.0,0.2556354821827484,0.2398413653013126,0.504523152515939,TP,
127,14.0,88.0,121.0,0.1001288712292924,0.393200660402349,0.5066704683683584,TP,
128,15.0,25.0,46.0,0.1382191139346576,0.4247496727893967,0.4370312132759457,TP,
129,19.0,189.0,94.0,0.3629226790777665,0.4732244567793441,0.1638528641428893,TP,
130,21.0,175.0,16.0,0.3677703173936421,0.4182480774078772,0.2139816051984806,TP,
131,7.0,103.0,63.0,0.3680583831235607,0.4863340159431614,0.1456076009332778,TP,
132,19.0,309.0,60.0,0.1838216818601327,0.621997124569867,0.1941811935700002,TP,
133,9.0,155.0,78.0,0.3549489232429667,0.5282997679894006,0.1167513087676327,FP,glia
134,17.0,116.0,30.0,0.2839624755191991,0.1604185098746039,0.555619014606197,TP,
135,11.0,210.0,65.0,0.3531554091688176,0.5110872197356413,0.135757371095541,FP,glia
136,11.0,269.0,128.0,0.2960645096992624,0.4970263935794849,0.2069090967212527,TP,
137,5.0,358.0,355.0,0.653392505176961,0.2089279641685669,0.1376795306544721,TP,
138,17.0,355.0,267.0,0.1106590642414273,0.3649306727664928,0.5244102629920799,TP,
139,22.0,382.0,330.0,0.1612334279785497,0.6541088221362481,0.184657749885202,TP,
140,8.0,369.0,451.0,0.120955214462108,0.4025699442116903,0.4764748413262016,TP,
141,4.0,345.0,476.0,0.3240347657284609,0.1969845076707576,0.4789807266007816,TP,
142,20.0,328.0,294.0,0.5995098716155045,0.1995039965166849,0.2009861318678107,TP,
143,20.0,347.0,315.0,0.5449668982187069,0.244069085309086,0.2109640164722072,TP,
144,5.0,343.0,322.0,0.5847027856303468,0.2278109522609112,0.1874862621087418,TP,
145,22.0,385.0,461.0,0.3320521930042979,0.1968708981148088,0.4710769088808932,TP,
146,9.0,330.0,440.0,0.2248144643138655,0.5566682667849756,0.2185172689011588,TP,
147,20.0,474.0,484.0,0.7225725332825977,0.1672635268767345,0.1101639398406677,FP,glia
148,21.0,363.0,490.0,0.3109892070124146,0.4508103489174641,0.2382004440701212,TP,
149,21.0,500.0,392.0,0.7182889512658884,0.1873032783549199,0.0944077703791915,FP,glia
150,14.0,362.0,395.0,0.4042947358927648,0.4343756317352693,0.161329632371966,TP,
151,21.0,349.0,361.0,0.5605725670684615,0.2369091891614377,0.2025182437701007,TP,
152,22.0,482.0,288.0,0.7518216124564893,0.1648539238914743,0.0833244636520363,FP,glia
153,15.0,468.0,301.0,0.6383849796706358,0.2201973507972682,0.1414176695320959,FP,glia
154,14.0,350.0,379.0,0.4049395669503424,0.4497298914209532,0.1453305416287044,TP,
155,17.0,359.0,183.0,0.2740821215559473,0.2021124556336416,0.5238054228104111,TP,
156,8.0,420.0,211.0,0.2336124477944328,0.1318527147777669,0.6345348374278003,FP,glia
157,6.0,418.0,347.0,0.2901988612932615,0.5916492744728385,0.1181518642338999,FP,glia
158,4.0,500.0,256.0,0.1287824055220248,0.353429132737928,0.5177884617400471,FP,vein
159,19.0,352.0,448.0,0.2813264996554952,0.2284743934171876,0.4901991069273169,FP,black cell
160,13.0,385.0,264.0,0.3373801287407524,0.3545721612014021,0.3080477100578452,FP,background
161,22.0,87.26504797906367,427.60584472230295,0.142397680355228,0.3393356166442635,0.5182667030005085,FN,
162,22.0,164.6829020063972,364.48051759232334,0.1971505639348714,0.140280592947934,0.6625688431171946,FN,
163,21.0,217.68435591741783,25.628525734225065,0.2463990688150837,0.1459856628574672,0.6076152683274488,FN,
164,14.0,286.7649025879616,100.06876999127653,0.2463990688150837,0.1459856628574672,0.6076152683274488,FN,
165,20.0,269.4947659203257,123.889648153533,0.3531554091688176,0.5110872197356413,0.135757371095541,FN,
166,9.0,283.7872928176796,184.03736551323053,0.3531554091688176,0.5110872197356413,0.135757371095541,FN,
167,11.0,267.0542482294761,353.4005231131323,0.443780681464056,0.467387516523024,0.0888318020129198,FN,
168,6.0,313.4279572230628,395.4091477264285,0.3373801287407524,0.3545721612014021,0.3080477100578452,FN,
169,12.0,344.8277671171616,330.67723194474786,0.3373801287407524,0.3545721612014021,0.3080477100578452,FN,
170,11.0,268.7506248022101,408.4316361179298,0.2150525400194496,0.1742850580847994,0.6106624018957508,FN,
