,axis-0,axis-1,axis-2,R,G,B,label,labels
131,12.0,116.0,154.0,0.3571433479386776,0.5103209484919523,0.1325357035693699,TP,
132,14.0,95.0,287.0,0.716516052722342,0.1663007065697786,0.1171832407078792,TP,
133,13.0,162.0,311.0,0.3981771559789419,0.4820213330120936,0.1198015110089645,TP,
134,12.0,58.0,184.0,0.6701343134678299,0.1866703320054076,0.1431953545267623,TP,
135,5.0,88.0,159.0,0.3666100266929589,0.5166223368863233,0.1167676364207176,TP,
136,12.0,340.0,163.0,0.7039504287212941,0.1676888643455208,0.1283607069331851,TP,
137,6.0,115.0,35.0,0.2922527819391791,0.1420928989443612,0.5656543191164596,TP,
138,15.0,25.0,210.0,0.3820269015764986,0.4913711024165805,0.1266019960069208,TP,
139,18.0,314.0,300.0,0.052923001151888,0.1304036726785852,0.8166733261695267,TP,
140,20.0,273.0,310.0,0.24411197539395,0.1457603075371017,0.6101277170689481,TP,
141,19.0,128.0,113.0,0.3219110605083722,0.1550711580503956,0.5230177814412321,TP,
142,22.0,305.0,269.0,0.2261808291757149,0.1311842059971082,0.6426349648271766,TP,
143,9.0,203.0,285.0,0.0554504287779423,0.1397471496474569,0.8048024215746008,TP,
144,22.0,59.0,44.0,0.31930111424332,0.1526420604477684,0.5280568253089116,TP,
145,19.0,139.0,224.0,0.0919622483243239,0.3851474824278404,0.5228902692478357,TP,
146,13.0,126.0,187.0,0.4271809452837535,0.4541395207255415,0.118679533990705,TP,
147,17.0,112.0,266.0,0.3342187114057419,0.5468979667342075,0.1188833218600506,TP,
148,6.0,84.0,219.0,0.3769889689687028,0.4850607387697251,0.1379502922615721,TP,
149,22.0,52.0,218.0,0.3476349941253969,0.4469011964886188,0.2054638093859841,TP,
150,18.0,86.0,257.0,0.3688775930898617,0.5279329465657021,0.1031894603444361,TP,
151,15.0,162.0,145.0,0.3716184613454953,0.5191665759059124,0.1092149627485922,TP,
152,20.0,305.0,323.0,0.2821491254352041,0.1423693636162651,0.5754815109485308,TP,
153,21.0,77.0,271.0,0.4263508375188783,0.4699140979818201,0.1037350644993015,TP,
154,12.0,13.0,30.0,0.1527623326972778,0.6985258092466096,0.1487118580561126,TP,
155,16.0,201.0,311.0,0.1242469991186391,0.3815569426102709,0.4941960582710899,TP,
156,21.0,113.0,66.0,0.4179671814599686,0.4508133657190872,0.1312194528209442,TP,
157,19.0,115.0,296.0,0.3646055431724636,0.5146709557318929,0.1207235010956434,TP,
158,17.0,158.0,162.0,0.6362836298693908,0.2333591442849086,0.1303572258457005,TP,
159,8.0,47.0,171.0,0.4272530825229772,0.4520352282976252,0.1207116891793975,TP,
160,7.0,178.0,199.0,0.3285595281143137,0.5309198897169778,0.1405205821687083,TP,
161,12.0,144.0,87.0,0.4309022228731159,0.4286646432116897,0.1404331339151944,TP,
162,15.0,337.0,110.0,0.3159053589179965,0.2526443340172817,0.4314503070647216,FP,black cell
163,6.0,271.0,107.0,0.2211653731341794,0.6148600627887276,0.1639745640770928,FP,glia
164,10.0,257.0,266.0,0.6590665628279849,0.1863239033281624,0.1546095338438526,TP,
165,6.0,321.0,406.0,0.4062656333476473,0.4568782225153953,0.1368561441369573,TP,
166,15.0,117.0,332.0,0.7506444984317033,0.149375586196425,0.0999799153718715,TP,
167,14.0,313.0,348.0,0.2485999611730311,0.1795561690337952,0.5718438697931737,TP,
168,14.0,141.0,334.0,0.6930684471705133,0.200644886924908,0.1062866659045787,TP,
169,6.0,175.0,323.0,0.2879772533609846,0.1594268300126542,0.5525959166263611,TP,
170,15.0,222.0,333.0,0.720853528520837,0.1558538051722846,0.1232926663068783,TP,
171,20.0,202.0,368.0,0.0561525612522979,0.140420478525991,0.803426960221711,TP,
172,5.0,293.0,346.0,0.7120442991357039,0.1617010531451292,0.126254647719167,TP,
173,16.0,253.0,326.0,0.1119655080067442,0.7480854421266113,0.1399490498666444,TP,
174,21.0,189.0,324.0,0.6768586546629087,0.192235273297884,0.1309060720392071,TP,
175,17.0,258.0,386.0,0.7313220379173874,0.1676637282865151,0.1010142337960972,TP,
176,4.0,269.0,358.0,0.1003454552329214,0.7671163647082627,0.1325381800588159,TP,
177,16.0,191.0,348.0,0.6756103146425674,0.1531409456871922,0.1712487396702404,TP,
178,9.0,295.0,371.0,0.0624649891210193,0.4073955936942067,0.5301394171847739,TP,
179,5.0,242.0,383.0,0.0465399612490346,0.1364890031297334,0.8169710356212316,TP,
180,4.0,232.0,330.0,0.2579947119437993,0.1438708292030218,0.5981344588531787,TP,
181,22.0,297.0,420.0,0.6995840189032401,0.1779543230171457,0.122461658079614,TP,
182,7.0,284.0,323.0,0.3381243824986003,0.5042813149255707,0.1575943025758291,TP,
183,14.0,283.0,389.0,0.1090304532021861,0.7484344817272978,0.1425350650705161,TP,
184,11.0,312.0,385.0,0.4036852351151445,0.4983260200904607,0.0979887447943949,TP,
185,9.0,336.0,340.0,0.0480357934468575,0.122452291328584,0.8295119152245582,TP,
186,21.0,304.0,397.0,0.7132733004657125,0.1724244445114166,0.1143022550228709,TP,
187,18.0,341.0,382.0,0.242033105231278,0.1388521693940897,0.6191147253746323,TP,
188,8.0,141.0,323.0,0.3626901256540104,0.5371219159302366,0.100187958415753,TP,
189,11.0,336.0,424.0,0.2420761598694831,0.1362169112435288,0.6217069288869881,TP,
190,10.0,337.0,366.0,0.3027756491938164,0.1464198386206631,0.5508045121855205,TP,
191,11.0,188.0,333.0,0.2413744191389883,0.1474794538408221,0.6111461270201893,TP,
192,21.0,284.0,481.0,0.1803494571565149,0.1535363068495919,0.6661142359938931,FP,background_unsure
193,19.0,283.0,367.0,0.296044048700679,0.5063893379008576,0.1975666133984633,TP,
194,5.0,197.0,485.0,0.1847086922008401,0.1453287714057833,0.6699625363933763,FP,black cell_unsure
195,9.0,17.0,476.0,0.3330584652057202,0.1895626044019115,0.477378930392368,FP,black cell_unsure
196,12.0,255.0,352.0,0.2748173874505316,0.3250557891269729,0.4001268234224953,FP,black cell
197,15.0,396.0,289.0,0.7555231501803414,0.124530961519035,0.1199458883006233,TP,
198,8.0,465.0,289.0,0.4550335471725404,0.443991914577454,0.1009745382500052,TP,
199,19.0,433.0,268.0,0.7321872662315697,0.1456430427691643,0.1221696909992657,TP,
200,4.0,414.0,172.0,0.4159815901599112,0.4745051899149456,0.1095132199251431,TP,
201,20.0,415.0,168.0,0.1259601550538463,0.7194301090224131,0.1546097359237406,TP,
202,19.0,383.0,257.0,0.3412965832286185,0.1274373148389758,0.5312661019324056,TP,
203,21.0,477.0,304.0,0.0556405500329659,0.1346391361528658,0.8097203138141682,TP,
204,13.0,415.0,211.0,0.3474833997065962,0.134273389107643,0.5182432111857608,TP,
205,8.0,384.0,234.0,0.3123738208502347,0.1274702578157263,0.560155921334039,TP,
206,7.0,434.0,287.0,0.1306437853584734,0.7074047994859329,0.1619514151555935,TP,
207,8.0,362.0,217.0,0.7079178437085202,0.1419956543938583,0.1500865018976215,TP,
208,20.0,406.0,305.0,0.2593826623412071,0.1346710992912064,0.6059462383675864,TP,
209,22.0,454.0,281.0,0.6848970801102001,0.1636507246494568,0.1514521952403431,TP,
210,5.0,485.0,254.0,0.4097430679371949,0.4640598212384416,0.1261971108243633,TP,
211,19.0,461.0,208.0,0.0891427204103424,0.3898638698642533,0.5209934097254042,TP,
212,22.0,384.0,181.0,0.0725766372118005,0.1379870305934247,0.7894363321947747,TP,
213,6.0,452.0,255.0,0.3877747799224749,0.4798560968138768,0.1323691232636483,TP,
214,14.0,481.0,243.0,0.3179318297423192,0.1565130811149834,0.5255550891426972,TP,
215,8.0,419.0,265.0,0.077407765717568,0.1291240225180595,0.7934682117643724,TP,
216,11.0,415.0,98.0,0.3884641631229703,0.4829859040692064,0.1285499328078233,TP,
217,14.0,480.0,96.0,0.6490059367847496,0.1757710168079635,0.1752230464072867,FP,black cell_unsure
218,22.0,485.0,163.0,0.2677293859579465,0.3247348868137324,0.4075357272283212,FP,black cell
219,14.0,101.99460961000509,129.76595940050578,0.4195910238827502,0.4604440753276849,0.1199649007895649,FN,
220,7.0,38.5172280164654,146.85602367568953,0.4195910238827502,0.4604440753276849,0.1199649007895649,FN,
221,9.0,158.1476779427517,295.17336720674865,0.154995485058115,0.6670684094540268,0.1779361054878582,FN,
222,13.0,175.23774221793545,240.85137718920024,0.154995485058115,0.6670684094540268,0.1779361054878582,FN,
223,10.0,286.93351944502933,170.66004177326693,0.1847086922008401,0.1453287714057833,0.6699625363933763,FN,
224,21.0,223.45613785148964,167.60824458126984,0.1847086922008401,0.1453287714057833,0.6699625363933763,FN,
225,7.0,265.57093910104965,378.18225082906974,0.1847086922008401,0.1453287714057833,0.6699625363933763,FN,
226,11.0,325.9965235025922,243.29281494279792,0.3159053589179965,0.2526443340172817,0.4314503070647216,FN,
227,7.0,335.1519150785835,278.6936623699643,0.3159053589179965,0.2526443340172817,0.4314503070647216,FN,
228,19.0,307.0753809122102,347.66427890909875,0.3159053589179965,0.2526443340172817,0.4314503070647216,FN,
229,14.0,374.2149191361464,361.092186553886,0.3159053589179965,0.2526443340172817,0.4314503070647216,FN,
230,14.0,439.52337904488434,287.23869450755615,0.0875331600538066,0.1486547768022848,0.7638120631439086,FN,
231,15.0,500.5593228848263,394.0515962274547,0.0875331600538066,0.1486547768022848,0.7638120631439086,FN,
232,13.0,476.755304787249,336.0674495795098,0.0875331600538066,0.1486547768022848,0.7638120631439086,FN,
233,22.0,107.48784455559984,246.95497157319443,0.2211653731341794,0.6148600627887276,0.1639745640770928,FN,
234,16.0,148.7055313749472,293.18613777798123,0.2211653731341794,0.6148600627887276,0.1639745640770928,FN,
235,7.0,153.80946078430807,268.7900220979465,0.2211653731341794,0.6148600627887276,0.1639745640770928,FN,
236,16.0,225.7018147012748,297.0327558225662,0.2211653731341794,0.6148600627887276,0.1639745640770928,FN,
237,8.0,440.790065592524,418.886214951503,0.2211653731341794,0.6148600627887276,0.1639745640770928,FN,
